date_application	top_liste	prix_fht	prix_ttc	top_sur_facture	type_marge	code_marge	marge_ttc	date_source_doc	type_source_doc	code_ucd
2017-09-01	1	19.472	19.88	N	0	3	22	2017-08-31	JO	9426717
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-21	JO	9426723
2017-09-01	1	19.472	19.88	N	0	3	22	2017-08-31	JO	9426723
2020-01-01	1	145.648	148.71	N	0	3	22	2019-11-06	JO	9426806
2020-01-01	2	145.648	148.71				0	2019-11-06	JO	9426806
2017-10-28	1	242.747	247.84	N	0	3	22	2017-10-27	JO	9426806
2017-10-28	2	242.747	247.84				0	2017-10-27	JO	9426806
2020-01-01	1	185.26	189.15	N	0	3	22	2019-11-06	JO	9426812
2020-01-01	2	185.26	189.15				0	2019-11-06	JO	9426812
2017-10-28	1	308.767	315.25	N	0	3	22	2017-10-27	JO	9426812
2017-10-28	2	308.767	315.25				0	2017-10-27	JO	9426812
2020-01-01	1	145.648	148.71	N	0	3	22	2019-11-06	JO	9426829
2020-01-01	2	145.648	148.71				0	2019-11-06	JO	9426829
2018-02-10	1	242.747	247.84	N	0	3	22	2018-02-09	JO	9426829
2017-07-13	2	242.747	247.84				0	2017-07-12	JO	9426829
2020-01-01	1	185.26	189.15	N	0	3	22	2019-11-06	JO	9426835
2020-01-01	2	185.26	189.15				0	2019-11-06	JO	9426835
2018-02-10	1	308.767	315.25	N	0	3	22	2018-02-09	JO	9426835
2017-07-13	2	308.767	315.25				0	2017-07-12	JO	9426835
2019-01-01	1	35.772	36.52	N	0	3	22	2018-11-13	JO	9426841
2017-12-30	1	59.62	60.87	N	0	3	22	2017-12-30	JO	9426841
2018-04-14	1	1.047	1.07	N	0	3	22	2018-04-13	JO	9426858
2018-04-14	1	2.094	2.14	N	0	3	22	2018-04-13	JO	9426864
2018-03-07	1	10.546	10.77	N	0	3	22	2018-03-06	JO	9426947
2019-04-19	2	70000	71470				0	2019-04-18	JO	9426976
2017-08-22	1	0	0	O	0	3	22	2017-08-08	CNAMTS	9426976
2020-01-01	1	141.195	144.16	N	0	3	22	2019-12-03	JO	9427450
2020-01-01	2	141.195	144.16				0	2019-12-03	JO	9427450
2018-02-10	1	166.112	169.6	N	0	3	22	2018-02-09	CNAMTS	9427450
2018-01-02	2	166.112	169.6				0	2017-12-22	JO	9427450
2017-12-06	2	237.303	242.29				0	2017-12-05	JO	9427450
2020-01-01	1	705.977	720.8	N	0	3	22	2019-12-03	JO	9427467
2020-01-01	2	705.977	720.8				0	2019-12-03	JO	9427467
2018-02-10	1	830.561	848	N	0	3	22	2018-02-09	JO	9427467
2018-01-02	2	830.561	848				0	2017-12-22	JO	9427467
2017-12-06	2	1186.515	1211.43				0	2017-12-05	JO	9427467
2020-03-01	2	76.732	78.34				0	2019-12-19	JO	9427527
2018-01-02	2	80.77	82.47				0	2017-12-28	JO	9427527
2017-11-25	2	87.07	88.9				0	2017-11-24	JO	9427527
2020-03-01	2	153.463	156.69				0	2019-12-19	JO	9427533
2018-01-02	2	161.54	164.93				0	2017-12-28	JO	9427533
2017-11-25	2	174.142	177.8				0	2017-11-24	JO	9427533
2020-03-01	2	153.463	156.69				0	2019-12-19	JO	9427556
2018-01-02	2	161.54	164.93				0	2017-12-28	JO	9427556
2017-11-25	2	174.142	177.8				0	2017-11-24	JO	9427556
2018-03-21	1	21.142	21.59	N	0	3	22	2018-03-20	JO	9427591
2019-05-01	1	152.454	155.66	N	0	3	22	2019-04-30	JO	9427651
2019-05-01	1	152.454	155.66	N	0	3	22	2019-04-30	JO	9427668
2019-05-01	1	152.454	155.66	N	0	3	22	2019-04-30	JO	9427674
2019-05-01	1	152.454	155.66	N	0	3	22	2019-04-30	JO	9427680
2017-12-20	1	6.743	6.88	N	0	3	22	2017-12-19	JO	9427697
2017-12-20	1	6.743	6.88	N	0	3	22	2017-12-19	JO	9427705
2017-12-22	1	2.934	3	N	0	3	22	2017-12-21	JO	9427728
2018-03-31	1	7.989	8.16	N	0	3	22	2018-03-30	JO	9428107
2020-01-01	1	141.195	144.16	N	0	3	22	2019-11-21	JO	9428165
2020-01-01	2	141.195	144.16				0	2019-11-21	JO	9428165
2018-01-02	1	166.112	169.6	N	0	3	22	2017-12-28	JO	9428165
2018-01-02	2	166.112	169.6				0	2017-12-22	JO	9428165
2017-12-29	1	237.303	242.29	N	0	3	22	2017-12-28	CNAMTS	9428165
2017-11-01	2	237.303	242.29				0	2017-10-31	JO	9428165
2018-10-31	1	42.078	42.96	N	0	3	22	2018-09-26	JO	9428372
2018-10-31	2	42.078	42.96				0	2018-09-26	JO	9428372
2018-04-05	1	42.078	42.96	N	0	3	22	2018-04-04	JO	9428372
2018-03-09	2	42.078	42.96				0	2018-03-08	JO	9428372
2020-01-01	2	145.648	148.71				0	2019-11-21	JO	9428550
2018-03-02	2	242.747	247.84				0	2018-03-01	JO	9428550
2020-01-01	2	185.26	189.15				0	2019-11-21	JO	9428567
2018-03-02	2	308.767	315.25				0	2018-03-01	JO	9428567
2017-09-29	1	0	0	O	0	3	22	2017-09-28	CNAMTS	9428722
2019-11-01	1	142.857	145.86	N	0	3	22	2019-10-30	JO	9428739
2018-03-09	1	166.667	170.17	N	0	3	22	2018-03-08	JO	9428739
2017-11-14	2	354.168	361.61				0	2017-11-13	CNAMTS	9428745
2018-12-29	1	6.175	6.3	N	0	3	22	2018-12-28	JO	9428834
2018-03-31	1	1.047	1.07	N	0	3	22	2018-03-30	JO	9429288
2018-03-31	1	2.094	2.14	N	0	3	22	2018-03-30	JO	9429294
2020-01-01	2	136.03	138.89				0	2019-10-25	JO	9429302
2018-03-02	2	295.718	301.93				0	2018-03-01	JO	9429302
2019-01-01	2	463	472.72				0	2018-12-12	CNAMTS	9429319
2017-09-19	2	463	472.72				0	2017-09-19	CNAMTS	9429319
2019-07-17	2	2655	2710.76				0	2019-07-16	JO	9429331
2018-05-18	1	3.101	3.17	N	0	3	22	2018-05-17	JO	9429377
2018-05-18	1	4.11	4.2	N	0	3	22	2018-05-17	JO	9429383
2018-05-18	1	4.942	5.05	N	0	3	22	2018-05-17	JO	9429408
2018-05-18	1	6.175	6.3	N	0	3	22	2018-05-17	JO	9429414
2020-01-01	1	2.287	2.34	N	0	3	22	2019-12-31	JO	9429638
2018-02-14	1	6.181	6.31	N	0	3	22	2018-02-13	JO	9429638
2019-01-01	2	172.5	176.12				0	2018-05-17	JO	9429673
2018-05-18	2	258.75	264.18				0	2018-05-17	JO	9429673
2017-03-02	1	2.934	3	N	0	3	22	2018-03-01	CNAMTS	9429779
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-06	JO	9429785
2018-03-02	1	19.472	19.88	N	0	3	22	2018-03-01	CNAMTS	9429785
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-06	JO	9429791
2018-03-02	1	19.472	19.88	N	0	3	22	2018-03-01	CNAMTS	9429791
2019-04-27	1	8.754	8.94	N	0	3	22	2019-04-26	JO	9429957
2018-02-10	1	10.546	10.77	N	0	3	22	2018-02-09	JO	9430386
2017-12-29	1	6.743	6.88	N	0	3	22	2017-12-28	JO	9430392
2017-12-29	1	6.743	6.88	N	0	3	22	2017-12-28	JO	9430400
2017-01-20	1	0	0	O	0	3	22	2018-07-05	CNAMTS	9430446
2018-05-03	1	648	661.61	N	0	3	22	2018-05-02	JO	9430564
2018-04-13	2	648	661.61				0	2018-04-12	JO	9430564
2018-05-03	1	162	165.4	N	0	3	22	2018-05-02	JO	9430587
2018-04-13	2	162	165.4				0	2018-04-12	JO	9430587
2018-05-03	1	324	330.8	N	0	3	22	2018-05-02	JO	9430601
2018-04-13	2	324	330.8				0	2018-04-12	JO	9430601
2018-11-10	1	428.572	437.57	N	0	3	22	2018-11-10	JO	9430653
2018-03-30	1	500	510.5	N	0	3	22	2018-03-29	JO	9430653
2019-03-02	2	839.36	856.99				0	2019-03-01	JO	9430736
2020-02-01	2	295.565	301.77				0	2019-12-19	JO	9431032
2018-03-10	2	314.28	320.88				0	2018-03-09	JO	9431032
2018-03-21	1	6.743	6.88	N	0	3	22	2018-03-20	JO	9431061
2018-03-21	1	6.743	6.88	N	0	3	22	2018-03-20	JO	9431090
2018-03-07	1	10.546	10.77	N	0	3	22	2018-03-06	JO	9431233
2019-02-21	2	3496.101	3569.52				0	2019-02-20	JO	9431262
2018-05-24	1	0	0	O	0	3	22	2018-05-23	JO	9431629
2018-03-20	1	0	0	O	0	3	22	2018-03-22	CNAMTS	9431954
2019-01-02	1	292.617	298.76	N	0	3	22	2018-12-18	JO	9432416
2018-10-31	1	325.13	331.96	N	0	3	22	2018-10-30	JO	9432416
2019-01-02	1	1.59	1.62	N	0	3	22	2018-12-18	JO	9432422
2018-10-31	1	1.767	1.8	N	0	3	22	2018-10-30	JO	9432422
2019-01-02	1	4.771	4.87	N	0	3	22	2018-12-18	JO	9432439
2018-10-31	1	5.301	5.41	N	0	3	22	2018-10-30	JO	9432439
2019-01-02	1	3.196	3.26	N	0	3	22	2018-12-18	JO	9432451
2018-02-10	1	3.518	3.59	N	0	3	22	2018-02-09	JO	9432451
2019-01-02	1	7.989	8.16	N	0	3	22	2018-12-18	JO	9432468
2018-02-10	1	8.794	8.98	N	0	3	22	2018-02-09	JO	9432468
2020-01-01	2	145.648	148.71				0	2019-11-06	JO	9432474
2018-03-02	2	242.747	247.84				0	2018-03-01	JO	9432474
2020-01-01	2	185.26	189.15				0	2019-11-06	JO	9432480
2018-03-02	2	308.767	315.25				0	2018-03-01	JO	9432480
2018-12-29	1	10.546	10.77	N	0	3	22	2018-12-28	JO	9433114
2020-01-01	1	145.648	148.71	N	0	3	22	2019-11-21	JO	9433189
2020-01-01	2	145.648	148.71				0	2019-11-21	JO	9433189
2018-05-03	1	242.747	247.84	N	0	3	22	2018-05-02	JO	9433189
2018-03-01	2	242.747	247.84				0	2018-02-28	JO	9433189
2020-01-01	1	185.26	189.15	N	0	3	22	2019-11-21	JO	9433195
2020-01-01	2	185.26	189.15				0	2019-11-21	JO	9433195
2018-05-03	1	308.767	315.25	N	0	3	22	2018-05-02	JO	9433195
2018-03-01	2	308.767	315.25				0	2018-02-28	JO	9433195
2017-07-18	1	0	0	O	0	3	22	2018-02-14	CNAMTS	9433203
2018-03-21	1	0.392	0.4	N	0	3	22	2018-03-20	JO	9433278
2019-01-01	2	949.4	969.34				0	2018-12-12	CNAMTS	9433551
2018-01-20	2	505	515.61				0	2018-01-19	JO	9433551
2020-01-01	1	13.63	13.92	N	0	3	22	2019-12-03	JO	9433634
2018-03-02	1	19.472	19.88	N	0	3	22	2018-03-01	CNAMTS	9433634
2020-01-01	1	13.63	13.92	N	0	3	22	2019-12-03	JO	9433640
2018-03-02	1	19.472	19.88	N	0	3	22	2018-03-01	CNAMTS	9433640
2018-12-29	1	8.754	8.94	N	0	3	22	2018-12-28	JO	9433657
2018-05-03	1	5.416	5.53	N	0	3	22	2018-05-02	JO	9433723
2019-01-01	2	949.4	969.34				0	2018-12-12	CNAMTS	9433769
2018-01-20	2	505	515.61				0	2018-01-19	JO	9433769
2019-06-28	1	6.743	6.88	N	0	3	22	2019-06-27	JO	9433775
2019-06-28	1	6.743	6.88	N	0	3	22	2019-06-27	JO	9433781
2018-06-14	1	6.743	6.88	N	0	3	22	2018-06-13	JO	9433798
2018-06-14	1	6.743	6.88	N	0	3	22	2018-06-13	JO	9433806
2018-04-14	2	814.05	831.15				0	2018-04-13	JO	9433829
2018-05-03	1	2.934	3	N	0	3	22	2018-05-02	JO	9433887
2019-02-01	2	1642.86	1677.36				0	2019-01-31	JO	9434160
2018-02-11	1	0	0	O	0	3	22	2018-03-22	CNAMTS	9434160
2020-01-01	1	145.648	148.71	N	0	3	22	2019-11-21	JO	9434214
2020-01-01	2	145.648	148.71				0	2019-11-21	JO	9434214
2018-09-27	1	242.747	247.84	N	0	3	22	2018-09-26	JO	9434214
2018-07-06	2	242.747	247.84				0	2018-07-05	JO	9434214
2020-01-01	1	185.26	189.15	N	0	3	22	2019-11-21	JO	9434220
2020-01-01	2	185.26	189.15				0	2019-11-21	JO	9434220
2018-09-27	1	308.767	315.25	N	0	3	22	2018-09-26	JO	9434220
2018-07-06	2	308.767	315.25				0	2018-07-05	JO	9434220
2018-06-29	1	6.743	6.88	N	0	3	22	2018-06-28	JO	9434237
2018-06-29	1	6.743	6.88	N	0	3	22	2018-06-28	JO	9434243
2020-01-01	1	145.648	148.71	N	0	3	22	2019-11-21	JO	9434444
2020-01-01	2	145.648	148.71				0	2019-11-21	JO	9434444
2018-07-26	1	242.747	247.84	N	0	3	22	2018-07-25	JO	9434444
2018-05-24	2	242.747	247.84				0	2018-05-23	JO	9434444
2020-01-01	1	185.26	189.15	N	0	3	22	2019-11-21	JO	9434450
2020-01-01	2	185.26	189.15				0	2019-11-21	JO	9434450
2018-07-26	1	308.767	315.25	N	0	3	22	2018-07-25	JO	9434450
2018-05-24	2	308.767	315.25				0	2018-05-23	JO	9434450
2020-03-01	2	76.732	78.34				0	2019-12-19	JO	9434467
2018-03-21	2	80.77	82.47				0	2018-03-20	JO	9434467
2018-11-09	1	28.998	29.61	N	0	3	22	2018-11-08	JO	9434639
2018-11-09	1	7.998	8.17	N	0	3	22	2018-11-08	JO	9434645
2018-11-09	1	16.002	16.34	N	0	3	22	2018-11-08	JO	9434651
2018-07-12	1	6.743	6.88	N	0	3	22	2018-07-11	JO	9434711
2018-07-12	1	6.743	6.88	N	0	3	22	2018-07-11	JO	9434728
2019-03-01	2	5425	5538.93				0	2019-02-28	JO	9435136
2020-01-01	2	75.572	77.16				0	2019-10-25	JO	9435171
2018-05-18	2	164.288	167.74				0	2018-05-17	JO	9435171
2020-01-01	2	19.632	20.04				0	2019-10-25	JO	9435188
2018-05-18	2	42.679	43.58				0	2018-05-17	JO	9435188
2019-01-01	2	473.76	483.71				0	2018-12-12	CNAMTS	9435202
2018-03-07	2	252	257.29				0	2018-03-07	CNAMTS	9435202
2018-03-08	2	444.209	453.54				0	2018-03-08	CNAMTS	9435225
2018-03-07	1	444.209	453.54	N	0	3	22	2018-03-07	CNAMTS	9435225
2018-05-24	1	0	0	O	0	3	22	2018-05-23	JO	9435567
2019-01-01	1	35.772	36.52	N	0	3	22	2018-08-08	JO	9435573
2018-08-09	1	59.62	60.87	N	0	3	22	2018-08-08	JO	9435573
2018-07-25	1	349.501	356.84	N	0	3	22	2018-07-24	JO	9435604
2018-07-25	2	349.501	356.84				0	2018-07-24	JO	9435604
2018-10-12	1	2.394	2.44	N	0	3	22	2018-10-11	JO	9435751
2018-08-02	1	90	91.89	N	0	3	22	2018-08-01	JO	9435774
2018-08-02	2	90	91.89				0	2018-08-01	JO	9435774
2018-08-02	1	180	183.78	N	0	3	22	2018-08-01	JO	9435780
2018-08-02	2	180	183.78				0	2018-08-01	JO	9435780
2018-08-02	1	360	367.56	N	0	3	22	2018-08-01	JO	9435797
2018-08-02	2	360	367.56				0	2018-08-01	JO	9435797
2018-08-02	1	45	45.95	N	0	3	22	2018-08-01	JO	9435805
2018-08-02	2	45	45.95				0	2018-08-01	JO	9435805
2018-12-29	1	5.766	5.89	N	0	3	22	2018-12-28	JO	9435981
2018-12-29	1	7.2	7.35	N	0	3	22	2018-12-28	JO	9435998
2018-11-09	2	139.094	142.01				0	2018-10-31	JO	9436242
2018-06-14	2	183.803	187.66				0	2018-06-13	JO	9436242
2018-11-09	2	502.075	512.62				0	2018-10-31	JO	9436259
2018-06-14	2	663.46	677.39				0	2018-06-13	JO	9436259
2018-11-09	2	502.075	512.62				0	2018-10-31	JO	9436265
2018-06-14	2	663.46	677.39				0	2018-06-13	JO	9436265
2019-06-19	1	179.176	182.94	N	0	3	22	2019-06-18	JO	9436271
2019-04-18	2	179.176	182.94				0	2019-04-17	JO	9436271
2019-06-19	1	626.31	639.46	N	0	3	22	2019-06-18	JO	9436288
2019-04-18	2	626.31	639.46				0	2019-04-17	JO	9436288
2019-01-01	1	1.617	1.65	N	0	3	22	2018-11-13	JO	9436319
2018-07-26	1	2.994	3.06	N	0	3	22	2018-07-25	JO	9436319
2019-10-07	1	0	0	O	0	3	22	2019-10-02	CNAMTS	9436348
2019-10-07	1	0	0	O	0	3	22	2019-10-02	CNAMTS	9436354
2018-06-01	1	0	0	O	0	3	22	2018-05-31	JO	9436414
2018-06-01	1	0	0	O	0	3	22	2018-05-31	JO	9436420
2019-02-07	1	8098.65	8268.72	N	0	3	22	2019-02-06	JO	9436555
2019-02-07	2	8098.65	8268.72				0	2019-02-06	JO	9436555
2019-02-07	1	11569.5	11812.46	N	0	3	22	2019-02-06	JO	9436561
2019-02-07	2	11569.5	11812.46				0	2019-02-06	JO	9436561
2018-06-05	1	0	0	O	0	3	22	2018-07-05	CNAMTS	9436561
2019-02-07	1	2313.9	2362.49	N	0	3	22	2019-02-06	JO	9436578
2019-02-07	2	2313.9	2362.49				0	2019-02-06	JO	9436578
2018-06-05	1	0	0	O	0	3	22	2018-07-05	CNAMTS	9436578
2019-02-07	1	4627.8	4724.98	N	0	3	22	2019-02-06	JO	9436584
2019-02-07	2	4627.8	4724.98				0	2019-02-06	JO	9436584
2019-11-30	1	174	177.65	N	0	3	22	2019-11-29	JO	9436650
2019-01-01	2	172.5	176.12				0	2018-11-08	JO	9436816
2018-11-09	2	258.75	264.18				0	2018-11-08	JO	9436816
2019-04-06	1	46.976	47.96	N	0	3	22	2019-04-05	JO	9437075
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-06	JO	9437276
2018-07-26	1	19.472	19.88	N	0	3	22	2018-07-25	JO	9437276
2020-01-01	1	13.63	13.92	N	0	3	22	2019-11-06	JO	9437282
2018-07-26	1	19.472	19.88	N	0	3	22	2018-07-25	JO	9437282
2019-01-01	1	1.617	1.65	N	0	3	22	2018-11-13	JO	9437307
2018-07-12	1	2.994	3.06	N	0	3	22	2018-07-11	JO	9437307
2019-01-01	1	46.976	47.96	N	0	3	22	2018-06-28	JO	9437916
2018-06-29	1	70.465	71.94	N	0	3	22	2018-06-28	JO	9437916
2019-01-01	1	1.617	1.65	N	0	3	22	2018-11-13	JO	9437951
2018-10-31	1	2.994	3.06	N	0	3	22	2018-10-30	JO	9437951
2019-03-16	1	3.287	3.36	N	0	3	22	2019-03-15	JO	9437980
2018-06-20	1	600	612.6	N	0	3	22	2018-06-19	CNAMTS	9438028
2018-06-20	2	600	612.6				0	2018-06-19	CNAMTS	9438028
2019-02-06	1	0	0	O	0	3	22	2019-03-06	JO	9438057
2018-10-31	1	0	0	O	0	3	22	2018-10-30	JO	9438293
2018-06-21	1	0	0	O	0	3	22	2018-06-20	JO	9438324
2018-06-21	1	0	0	O	0	3	22	2018-06-20	JO	9438330
2018-08-23	1	349.501	356.84	N	0	3	22	2018-08-22	JO	9438347
2018-08-15	2	349.501	356.84				0	2018-08-14	JO	9438347
2019-01-05	1	417.406	426.17	N	0	3	22	2019-01-04	JO	9438608
2018-12-31	2	417.406	426.17				0	2018-12-14	JO	9438608
2018-10-12	2	451.25	460.73				0	2018-10-11	JO	9438608
2019-01-05	1	2087.031	2130.86	N	0	3	22	2019-01-04	JO	9438614
2018-12-31	2	2087.031	2130.86				0	2018-12-14	JO	9438614
2018-10-12	2	2256.25	2303.63				0	2018-10-11	JO	9438614
2019-02-22	1	32.195	32.87	N	0	3	22	2019-02-21	JO	9438620
2019-03-16	1	1.617	1.65	N	0	3	22	2019-03-15	JO	9438637
2019-01-05	1	4.774	4.87	N	0	3	22	2019-01-04	JO	9438643
2019-03-06	2	172.5	176.12				0	2019-03-05	JO	9438666
2019-02-27	2	814.05	831.15				0	2019-02-26	JO	9438672
2019-01-01	2	473.76	483.71				0	2018-12-12	CNAMTS	9438726
2018-09-26	1	349.501	356.84	N	0	3	22	2018-09-25	JO	9438761
2018-08-15	2	349.501	356.84				0	2018-08-14	JO	9438761
2018-09-26	1	978.603	999.15	N	0	3	22	2018-09-25	JO	9438778
2018-08-15	2	978.603	999.15				0	2018-08-14	JO	9438778
2018-11-09	2	139.094	142.01				0	2018-10-31	JO	9438821
2018-10-18	2	139.094	142.01				0	2018-10-17	JO	9438821
2018-10-18	2	251.038	256.31				0	2018-10-17	JO	9438838
2018-11-09	2	251.038	256.31				0	2018-10-31	JO	9438844
2018-10-18	2	251.038	256.31				0	2018-10-17	JO	9438844
2020-01-01	2	203.37	207.64				0	2019-12-03	JO	9438896
2019-02-22	2	290.529	296.63				0	2019-02-21	JO	9438896
2019-01-05	1	75.868	77.46	N	0	3	22	2019-01-04	JO	9438910
2019-05-01	2	2430.144	2481.18				0	2019-04-30	JO	9438979
2019-02-21	1	1032.3	1053.98	N	0	3	22	2019-02-20	JO	9439281
2019-01-01	2	1032.3	1053.98				0	2018-12-11	JO	9439281
2018-12-12	2	1116	1139.44				0	2018-12-11	JO	9439281
2019-02-21	1	516.15	526.99	N	0	3	22	2019-02-20	JO	9439298
2019-01-01	2	516.15	526.99				0	2018-12-11	JO	9439298
2018-12-12	2	558	569.72				0	2018-12-11	JO	9439298
2018-12-29	1	1620	1654.02	N	0	3	22	2018-12-28	JO	9439306
2018-10-27	2	1620	1654.02				0	2018-10-26	JO	9439306
2018-12-29	1	1944	1984.82	N	0	3	22	2018-12-28	JO	9439312
2018-10-27	2	1944	1984.82				0	2018-10-26	JO	9439312
2018-12-29	1	2592	2646.43	N	0	3	22	2018-12-28	JO	9439329
2018-10-27	2	2592	2646.43				0	2018-10-26	JO	9439329
2018-07-18	1	0	0	O	0	3	22	2018-07-17	JO	9439370
2018-11-10	1	21.5	21.95	N	0	3	22	2018-11-09	JO	9439795
2020-01-01	1	1519.196	1551.1	N	0	3	22	2019-11-06	JO	9439890
2019-07-11	1	1687.996	1723.44	N	0	3	22	2019-07-10	JO	9439890
2020-01-01	1	1898.996	1938.87	N	0	3	22	2019-11-06	JO	9439909
2019-07-11	1	2109.995	2154.3	N	0	3	22	2019-07-10	JO	9439909
2018-10-10	1	0	0	O	0	3	22	2018-10-09	JO	9439915
2018-11-09	1	42.078	42.96	N	0	3	22	2018-11-08	JO	9439944
2018-10-10	2	42.078	42.96				0	2018-10-09	JO	9439944
2018-11-09	2	251.038	256.31				0	2018-10-31	JO	9440019
2018-10-18	2	251.038	256.31				0	2018-10-17	JO	9440019
2018-11-09	2	251.038	256.31				0	2018-10-31	JO	9440025
2018-10-18	2	251.038	256.31				0	2018-10-17	JO	9440025
2019-04-27	1	10.546	10.77	N	0	3	22	2019-04-26	JO	9440166
2018-09-26	1	0	0	O	0	3	22	2018-09-25	JO	9440284
2018-11-09	2	251.038	256.31				0	2018-10-31	JO	9440290
2018-10-31	2	251.038	256.31				0	2018-10-30	JO	9440290
2018-11-09	2	251.038	256.31				0	2018-10-31	JO	9440309
2018-10-31	2	251.038	256.31				0	2018-10-30	JO	9440309
2018-12-29	1	1222.341	1248.01	N	0	3	22	2018-12-28	JO	9440315
2018-12-22	2	1222.341	1248.01				0	2018-12-21	JO	9440315
2018-12-29	1	611.171	624.01	N	0	3	22	2018-12-28	JO	9440321
2018-12-22	2	611.171	624.01				0	2018-12-21	JO	9440321
2018-08-23	1	0	0	O	0	3	22	2018-10-03	CNAMTS	9440433
2019-01-01	1	0	0	O	0	3	22	2019-01-03	CNAMTS	9440456
2019-02-22	1	27	27.57	N	0	3	22	2019-02-21	JO	9440597
2019-10-16	1	1.658	1.69	N	0	3	22	2019-10-15	JO	9440835
2019-10-16	1	2.934	3	N	0	3	22	2019-10-15	JO	9440841
2018-09-26	1	0	0	O	0	3	22	2018-09-25	JO	9440864
2018-10-10	1	0	0	O	0	3	22	2018-10-09	JO	9440893
2018-10-10	1	0	0	O	0	3	22	2018-10-09	JO	9440901
2019-01-23	1	1.442	1.47	N	0	3	22	2019-01-22	JO	9440953
2019-01-23	1	3.6	3.68	N	0	3	22	2019-01-22	JO	9440976
2019-01-23	1	5.766	5.89	N	0	3	22	2019-01-22	JO	9440982
2019-01-23	1	0.721	0.74	N	0	3	22	2019-01-22	JO	9440999
2019-01-23	1	7.2	7.35	N	0	3	22	2019-01-22	JO	9441007
2018-10-12	1	0	0	O	0	3	22	2018-10-11	JO	9441042
2019-08-14	1	3.6	3.68	N	0	3	22	2019-08-13	JO	9441125
2019-08-14	1	5.766	5.89	N	0	3	22	2019-08-13	JO	9441131
2019-08-14	1	7.2	7.35	N	0	3	22	2019-08-13	JO	9441148
2019-06-19	1	626.31	639.46	N	0	3	22	2019-06-18	JO	9441154
2019-04-11	2	626.31	639.46				0	2019-04-10	JO	9441154
2018-10-27	1	21.5	21.95	N	0	3	22	2018-10-26	JO	9441160
2019-04-27	1	3.599	3.67	N	0	3	22	2019-04-26	JO	9441616
2019-04-27	1	7.199	7.35	N	0	3	22	2019-04-26	JO	9441622
2019-01-05	1	3.6	3.68	N	0	3	22	2019-01-04	JO	9441645
2019-01-05	1	5.766	5.89	N	0	3	22	2019-01-04	JO	9441651
2019-01-05	1	7.2	7.35	N	0	3	22	2019-01-04	JO	9441668
2019-06-19	1	0.949	0.97	N	0	3	22	2019-06-18	JO	9441674
2019-06-19	1	1.897	1.94	N	0	3	22	2019-06-18	JO	9441680
2019-03-16	1	349.501	356.84	N	0	3	22	2019-03-15	JO	9441728
2018-12-27	2	349.501	356.84				0	2018-12-26	JO	9441728
2019-06-19	1	179.176	182.94	N	0	3	22	2019-06-18	JO	9441734
2019-04-11	2	179.176	182.94				0	2019-04-10	JO	9441734
2019-06-19	1	626.31	639.46	N	0	3	22	2019-06-18	JO	9441740
2019-04-06	2	626.31	639.46				0	2019-04-05	JO	9441740
2018-12-21	2	251.038	256.31				0	2018-12-20	JO	9441800
2018-12-21	2	251.038	256.31				0	2018-12-20	JO	9441817
2018-12-21	2	278.185	284.03				0	2018-12-20	JO	9441823
2019-03-16	1	9484.47	9683.64	N	0	3	22	2019-03-15	JO	9442165
2019-03-16	1	1581	1614.2	N	0	3	22	2019-03-15	JO	9442171
2019-03-16	1	3277.77	3346.6	N	0	3	22	2019-03-15	JO	9442188
2019-03-16	1	5313.69	5425.28	N	0	3	22	2019-03-15	JO	9442194
2019-03-16	1	978.603	999.15	N	0	3	22	2019-03-15	JO	9442455
2019-01-19	2	978.603	999.15				0	2019-01-18	JO	9442455
2019-06-20	1	589.95	602.34	N	0	3	22	2019-06-19	JO	9442780
2019-02-27	2	589.95	602.34				0	2019-02-26	JO	9442780
2019-06-20	1	124.017	126.62	N	0	3	22	2019-06-19	JO	9442797
2019-02-27	2	124.017	126.62				0	2019-02-26	JO	9442797
2019-06-20	1	1179.9	1204.68	N	0	3	22	2019-06-19	JO	9442805
2019-02-27	2	1179.9	1204.68				0	2019-02-26	JO	9442805
2019-12-01	1	0	0	O	0	3	22	2020-01-02	CNAMTS	9442811
2019-12-01	1	0	0	O	0	3	22	2020-01-02	CNAMTS	9442828
2019-01-09	1	0	0	O	0	3	22	2019-01-08	JO	9442840
2018-10-31	1	0	0	O	0	3	22	2018-10-30	JO	9442917
2019-09-30	1	0	0	O	0	3	22	2019-10-02	CNAMTS	9443041
2019-05-17	2	1642.86	1677.36				0	2019-05-16	JO	9443377
2019-06-20	1	5.766	5.89	N	0	3	22	2019-06-19	JO	9443704
2019-06-20	1	7.2	7.35	N	0	3	22	2019-06-19	JO	9443710
2020-01-01	1	145.648	148.71	N	0	3	22	2019-11-06	JO	9443762
2020-01-01	2	145.648	148.71				0	2019-11-06	JO	9443762
2019-03-16	1	242.747	247.84	N	0	3	22	2019-03-15	JO	9443762
2019-01-23	2	242.747	247.84				0	2019-01-22	JO	9443762
2020-01-01	1	185.26	189.15	N	0	3	22	2019-11-06	JO	9443779
2020-01-01	2	185.26	189.15				0	2019-11-06	JO	9443779
2019-03-16	1	308.767	315.25	N	0	3	22	2019-03-15	JO	9443779
